,sentence,Word,Tag,POS
15642,sentence : 805,sleep,O,VB
15644,sentence : 805,hhmmm,O,NN
15646,sentence : 805,Have,O,VBP
15647,sentence : 805,a,O,DT
15648,sentence : 805,nice,O,JJ
15649,sentence : 805,saturday,O,NN
15650,sentence : 805,all,O,DT
15652,sentence : 805,Hehehehehe,O,NNP
15653,sentence : 806,@EnticeMeBaby,O,NNP
15654,sentence : 806,Well,O,NNP
15655,sentence : 806,that,O,IN
15656,sentence : 806,makes,O,VBZ
15657,sentence : 806,sense,O,NN
15659,sentence : 806,When,O,WRB
15660,sentence : 806,you,O,PRP
15661,sentence : 806,have,O,VBP
15662,sentence : 806,real,O,JJ
15663,sentence : 806,life,O,NN
15664,sentence : 806,trauma,O,NN
15666,sentence : 806,it,O,PRP
15667,sentence : 806,can,O,MD
15668,sentence : 806,often,O,RB
15669,sentence : 806,drain,O,VB
15670,sentence : 806,your,O,PRP$
15671,sentence : 806,energy,O,NN
15672,sentence : 806,&amp;,O,IN
15673,sentence : 806,you,O,PRP
15674,sentence : 806,just,O,RB
15675,sentence : 806,withdraw,O,VB
15676,sentence : 806,into,O,IN
15677,sentence : 806,yourself,O,PRP
15679,sentence : 806,I,O,PRP
15680,sentence : 806,do,O,VBP
15682,sentence : 807,weekend,O,NN
15683,sentence : 807,saturday,O,JJ
15685,sentence : 807,c,O,NN
15686,sentence : 807,daij,O,NN
15687,sentence : 807,sunday,O,JJ
15688,sentence : 807,church,O,NN
15689,sentence : 807,saturday,O,NN
15690,sentence : 807,evening,O,VBG
15692,sentence : 807,get,O,NN
15693,sentence : 807,sht,O,NN
15694,sentence : 807,faced,O,VBD
15695,sentence : 807,sunday,O,JJ
15696,sentence : 807,evenin,O,FW
15697,sentence : 807,home,O,NN
15698,sentence : 807,work,O,NN
15699,sentence : 807,wat,O,VBD
15700,sentence : 807,a,O,DT
15701,sentence : 807,life,O,NN
15702,sentence : 807,monday,O,JJ
15703,sentence : 807,school,O,NN
15704,sentence : 807,hbu,O,NN
15705,sentence : 807,?,O,.
15706,sentence : 808,iz,O,NN
15707,sentence : 808,gettin,O,VBZ
15708,sentence : 808,a,O,DT
15709,sentence : 808,eye,O,NN
15710,sentence : 808,full,O,JJ
15711,sentence : 808,of,O,IN
15712,sentence : 808,pussys,O,NN
15713,sentence : 808,tonight,O,NN
15715,sentence : 809,RT,O,NNP
15716,sentence : 809,@botdfmusic,O,JJ
15718,sentence : 809,We,O,PRP
15719,sentence : 809,will,O,MD
15720,sentence : 809,set,O,VB
15721,sentence : 809,up,O,RP
15722,sentence : 809,meet,O,NN
15723,sentence : 809,and,O,CC
15724,sentence : 809,greets,O,NNS
15725,sentence : 809,for,O,IN
15726,sentence : 809,#theepictour,O,NN
15727,sentence : 809,before,O,IN
15728,sentence : 809,and,O,CC
15729,sentence : 809,after,O,IN
15730,sentence : 809,the,O,DT
15731,sentence : 809,shows,O,NNS
15733,sentence : 809,So,O,IN
15734,sentence : 809,everyone,O,NN
15735,sentence : 809,will,O,MD
15736,sentence : 809,get,O,VB
15737,sentence : 809,autographs,O,JJ
15738,sentence : 809,and,O,CC
15739,sentence : 809,pictures,O,NNS
15741,sentence : 810,@LillaRebellato,O,VBZ
15742,sentence : 810,bah,O,NN
15744,sentence : 810,Read,O,VB
15745,sentence : 810,the,O,DT
15746,sentence : 810,last,O,JJ
15747,sentence : 810,one,O,CD
15748,sentence : 810,before,O,IN
15749,sentence : 810,the,O,DT
15750,sentence : 810,one,O,CD
15751,sentence : 810,before,O,NN
15753,sentence : 810,Thought,O,NNP
15754,sentence : 810,I,O,PRP
15755,sentence : 810,was,O,VBD
15756,sentence : 810,in,O,IN
15757,sentence : 810,then,O,RB
15759,sentence : 811,I,O,PRP
15760,sentence : 811,just,O,RB
15761,sentence : 811,took,O,VBD
15763,sentence : 811,Justin,B,NNP
15764,sentence : 811,Bieber,I,NNP
15765,sentence : 811,takes,O,VBZ
15766,sentence : 811,2,O,CD
15767,sentence : 811,months,O,NNS
15768,sentence : 811,off,O,IN
15769,sentence : 811,career,O,NN
15770,sentence : 811,to,O,TO
15771,sentence : 811,finish,O,VB
15772,sentence : 811,school,O,NN
15774,sentence : 811,He,O,PRP
15775,sentence : 811,is,O,VBZ
15776,sentence : 811,a,O,DT
15777,sentence : 811,huge,O,JJ
15779,sentence : 811,and,O,CC
15780,sentence : 811,got,O,VBD
15782,sentence : 811,Part,O,VB
15783,sentence : 811,3,O,CD
15785,sentence : 811,Try,O,VB
15786,sentence : 811,it,O,PRP
15788,sentence : 811,http://tinyurl.com/246946v,O,NN
15789,sentence : 812,RT,O,NNP
15790,sentence : 812,@SonyElectronics,O,NNS
15792,sentence : 812,Sony/Bud,O,NNP
15793,sentence : 812,Light,O,NNP
15794,sentence : 812,3D,O,CD
15795,sentence : 812,tailgate,O,NN
15796,sentence : 812,parties,O,NNS
15797,sentence : 812,on,O,IN
15798,sentence : 812,Saturday,O,NNP
15800,sentence : 812,Clemson,B,NNP
15801,sentence : 812,party,O,NN
15802,sentence : 812,at,O,IN
15803,sentence : 812,http://bit.ly/cds8Pd,O,NN
15804,sentence : 812,;,O,:
15805,sentence : 812,Auburn,B,NNP
15806,sentence : 812,party,O,NN
15807,sentence : 812,at,O,IN
15808,sentence : 812,http://bit,O,NN
15811,sentence : 813,When,O,WRB
15812,sentence : 813,you,O,PRP
15813,sentence : 813,judge,O,VBP
15814,sentence : 813,another,O,DT
15815,sentence : 813,you,O,PRP
15816,sentence : 813,don't,O,VBP
15817,sentence : 813,define,O,VB
15818,sentence : 813,them,O,PRP
15820,sentence : 813,you,O,PRP
15821,sentence : 813,define,O,VBP
15822,sentence : 813,yourself,O,PRP
15824,sentence : 813,~Wayne,B,VB
15825,sentence : 813,Dyer,I,NNP
15826,sentence : 814,#Offline,O,NNP
15827,sentence : 814,For,O,IN
15828,sentence : 814,along,O,JJ
15829,sentence : 814,time,O,NN
15831,sentence : 814,maybe,O,RB
15832,sentence : 814,not,O,RB
15833,sentence : 814,until,O,IN
15834,sentence : 814,tomorrow,O,NN
15835,sentence : 815,The,O,DT
15836,sentence : 815,latest,O,JJS
15837,sentence : 815,App,O,JJ
15838,sentence : 815,news,O,NN
15840,sentence : 815,iTunes,B,NNS
15841,sentence : 815,Instant,O,NNP
15843,sentence : 815,Search,O,NN
15844,sentence : 815,iTunes,B,NNS
15845,sentence : 815,at,O,IN
15846,sentence : 815,high,O,JJ
15847,sentence : 815,speed,O,NN
15848,sentence : 815,thanks,O,NNS
15849,sentence : 815,to,O,TO
15850,sentence : 815,15-year-old,O,JJ
15851,sentence : 815,developer,O,NN
15853,sentence : 815,If,O,IN
15854,sentence : 815,you've,O,NNS
15855,sentence : 815,hear,O,VBP
15857,sentence : 815,http://bit.ly/cy1wNb,O,NN
15858,sentence : 816,@artichoke_diep,O,IN
15859,sentence : 816,hey,O,JJ
15860,sentence : 816,man,O,NN
15861,sentence : 816,we,O,PRP
15862,sentence : 816,should,O,MD
15863,sentence : 816,hang,O,VB
15864,sentence : 816,out,O,RP
15865,sentence : 816,some,O,DT
15866,sentence : 816,time,O,NN
15867,sentence : 816,soon,O,RB
15869,sentence : 817,@_Flik_,O,JJ
15870,sentence : 817,awww,O,IN
15871,sentence : 817,he,O,PRP
15872,sentence : 817,'s,O,VBZ
15873,sentence : 817,in,O,IN
15874,sentence : 817,the,O,DT
15875,sentence : 817,rocky,B,JJ
15876,sentence : 817,horror,I,NN
15877,sentence : 817,show,I,NN
15878,sentence : 817,next,O,IN
15879,sentence : 817,week,O,NN
15880,sentence : 817,which,O,WDT
15881,sentence : 817,means,O,VBZ
15882,sentence : 817,he,O,PRP
15883,sentence : 817,'s,O,VBZ
15884,sentence : 817,gotta,O,JJ
15885,sentence : 817,wear,O,JJ
15886,sentence : 817,stockings,O,NNS
15887,sentence : 817,an,O,DT
15888,sentence : 817,suspenders,O,NNS
15889,sentence : 817,lol,O,VBP
15890,sentence : 817,:P,O,VB
15891,sentence : 818,its,O,PRP$
15892,sentence : 818,time,O,NN
15893,sentence : 818,to,O,TO
15894,sentence : 818,have,O,VB
15895,sentence : 818,some,O,DT
15896,sentence : 818,fun,O,NN
15897,sentence : 818,tonight,O,NN
15899,sentence : 818,),O,)
15900,sentence : 819,#lindsaylohan,O,VBP
15901,sentence : 819,US,B,NNP
15903,sentence : 819,Lindsay,B,NNP
15904,sentence : 819,Lohan,I,NNP
15906,sentence : 819,Failed,O,VBD
15907,sentence : 819,Drug,O,NNP
15908,sentence : 819,Test,O,NNP
15909,sentence : 819,Report,O,NNP
15910,sentence : 819,Is,O,VBZ
15911,sentence : 819,&quot;,O,JJ
15912,sentence : 819,Nuts,O,NNP
15913,sentence : 819,&quot;:,O,NN
15914,sentence : 819,After,O,IN
15915,sentence : 819,it,O,PRP
15916,sentence : 819,'s,O,VBZ
15917,sentence : 819,reported,O,VBN
15918,sentence : 819,that,O,IN
15919,sentence : 819,she,O,PRP
15920,sentence : 819,flunked,O,VBD
15921,sentence : 819,a,O,DT
15922,sentence : 819,drug,O,NN
15924,sentence : 819,http://dlvr.it/5RfK7,O,VBZ
15925,sentence : 820,MITE,O,NNP
15926,sentence : 820,SLEEP,O,NNP
15927,sentence : 820,IN,O,NNP
15928,sentence : 820,MY,O,NNP
15929,sentence : 820,LIVINGROOM,O,NNP
15930,sentence : 820,AINT,O,NNP
15931,sentence : 820,DONE,O,NNP
15932,sentence : 820,THAT,O,NNP
15933,sentence : 820,FOR,O,VBD
15934,sentence : 820,TIME,O,NNP
15936,sentence : 820,#TRANSPORTER,O,NN
15937,sentence : 820,#E4,O,NN
15938,sentence : 821,@1STLADYNHEELS,O,NNP
15939,sentence : 821,Alright,O,NNP
15941,sentence : 821,I'll,O,NNP
15942,sentence : 821,get,O,VB
15943,sentence : 821,there,O,RB
15944,sentence : 821,around,O,IN
15945,sentence : 821,that,O,DT
15946,sentence : 821,time,O,NN
15948,sentence : 821,I'll,O,NNP
15949,sentence : 821,call/text,O,NN
15950,sentence : 821,you,O,PRP
15951,sentence : 821,when,O,WRB
15952,sentence : 821,I,O,PRP
15953,sentence : 821,arrive,O,VBP
15955,sentence : 822,@bakontrack,O,NN
15956,sentence : 822,I,O,PRP
15957,sentence : 822,was,O,VBD
15958,sentence : 822,on,O,IN
15959,sentence : 822,a,O,DT
15960,sentence : 822,successful,O,JJ
15961,sentence : 822,business,O,NN
15962,sentence : 822,trip,O,NN
15964,sentence : 822,I,O,PRP
15965,sentence : 822,had,O,VBD
15966,sentence : 822,no,O,DT
15967,sentence : 822,time,O,NN
15968,sentence : 822,to,O,TO
15969,sentence : 822,tweet,O,VB
15971,sentence : 823,Checking,O,VBG
15972,sentence : 823,out,O,RP
15973,sentence : 823,this,O,DT
15974,sentence : 823,weeks,O,NNS
15975,sentence : 823,tell,O,VBP
15977,sentence : 823,em,O,JJ
15978,sentence : 823,Steve,B,NNP
15979,sentence : 823,Dave,I,NNP
15980,sentence : 823,Podcast,O,NNP
15981,sentence : 824,When,O,WRB
15982,sentence : 824,the,O,DT
15983,sentence : 824,last,O,JJ
15984,sentence : 824,time,O,NN
15985,sentence : 824,you,O,PRP
15986,sentence : 824,ran,O,VBP
15987,sentence : 824,into,O,IN
15988,sentence : 824,Rick,B,NNP
15989,sentence : 824,Ross,I,NNP
15990,sentence : 824,and,O,CC
15991,sentence : 824,Drake,B,NNP
15992,sentence : 824,twice,O,RB
15993,sentence : 824,in,O,IN
15994,sentence : 824,the,O,DT
15995,sentence : 824,same,O,JJ
15996,sentence : 824,day,O,NN
15997,sentence : 824,at,O,IN
15998,sentence : 824,2,O,CD
15999,sentence : 824,diff,O,NN
16000,sentence : 824,video,O,NN
16001,sentence : 824,shoot,O,JJ
16002,sentence : 824,locations,O,NNS
16004,sentence : 824,Today,O,NN
16005,sentence : 824,I,O,PRP
16006,sentence : 824,did,O,VBD
16008,sentence : 825,18,O,CD
16009,sentence : 825,Sep,O,NNP
16010,sentence : 825,10,O,CD
16011,sentence : 825,7:50,O,CD
16013,sentence : 825,Speed,O,NN
16015,sentence : 825,6,O,CD
16017,sentence : 825,Gust,O,NNP
16019,sentence : 825,22,O,CD
16021,sentence : 825,Lull,O,NNP
16023,sentence : 825,0,O,CD
16025,sentence : 825,Dir,O,NNP
16027,sentence : 825,WNW,O,NNP
16029,sentence : 825,Temp,O,NNP
16031,sentence : 825,4,O,CD
16032,sentence : 826,going,O,VBG
16033,sentence : 826,to,O,TO
16034,sentence : 826,tucson,B,VB
16035,sentence : 826,tonight,O,JJ
16036,sentence : 826,:/,O,NNP
16037,sentence : 827,@jonronson,O,NNP
16038,sentence : 827,But,O,CC
16039,sentence : 827,a,O,DT
16040,sentence : 827,mess,O,NN
16041,sentence : 827,on,O,IN
16042,sentence : 827,one,O,CD
16043,sentence : 827,day,O,NN
16044,sentence : 827,may,O,MD
16045,sentence : 827,not,O,RB
16046,sentence : 827,a,O,DT
16047,sentence : 827,mess,O,NN
16048,sentence : 827,eternally,O,RB
16049,sentence : 827,be,O,VB
16051,sentence : 828,Xbox,B,CC
16052,sentence : 828,360,I,CD
16054,sentence : 828,Enslaved,B,VBN
16056,sentence : 828,Odyssey,I,NN
16057,sentence : 828,to,I,TO
16058,sentence : 828,the,I,DT
16059,sentence : 828,West,I,NNP
16060,sentence : 828,Demo,O,NNP
16061,sentence : 828,Coming,O,NNP
16062,sentence : 828,to,O,TO
16063,sentence : 828,PlayStation,B,NNP
16064,sentence : 828,Network,I,NNP
16065,sentence : 828,on,O,IN
16066,sentence : 828,September,O,NNP
16068,sentence : 828,http://bit.ly/9gFTHn,O,NN
16069,sentence : 829,i,O,NN
16070,sentence : 829,hate,O,VBP
16071,sentence : 829,when,O,WRB
16072,sentence : 829,i,O,NN
16073,sentence : 829,dont,O,VBP
16074,sentence : 829,have,O,VBP
16075,sentence : 829,any,O,DT
16076,sentence : 829,change,O,NN
16077,sentence : 829,for,O,IN
16078,sentence : 829,the,O,DT
16079,sentence : 829,customers,O,NNS
16081,sentence : 830,After,O,IN
16082,sentence : 830,I,O,PRP
16083,sentence : 830,pet,O,VBP
16084,sentence : 830,a,O,DT
16085,sentence : 830,kitten,O,NN
16086,sentence : 830,on,O,IN
16087,sentence : 830,JFK,B,NNP
16089,sentence : 830,the,O,DT
16090,sentence : 830,owners,O,NNS
16091,sentence : 830,informed,O,VBD
16092,sentence : 830,me,O,PRP
16093,sentence : 830,it,O,PRP
16094,sentence : 830,'s,O,VBZ
16096,sentence : 830,double-pawed,O,JJ
16098,sentence : 830,(,O,(
16099,sentence : 830,polydactyl),O,NN
16101,sentence : 830,which,O,WDT
16102,sentence : 830,is,O,VBZ
16104,sentence : 830,a,O,DT
16105,sentence : 830,form,O,NN
16106,sentence : 830,of,O,IN
16107,sentence : 830,retardation,O,NN
16108,sentence : 830,in,O,IN
16109,sentence : 830,the,O,DT
16110,sentence : 830,animal,O,JJ
16111,sentence : 830,kingdom,O,NN
16113,sentence : 831,RT,O,NNP
16114,sentence : 831,@itsPLG,O,NN
16116,sentence : 831,Congrats,O,NNS
16117,sentence : 831,to,O,TO
16118,sentence : 831,@bobburnquist,O,VB
16119,sentence : 831,for,O,IN
16120,sentence : 831,qualifying,O,VBG
16121,sentence : 831,in,O,IN
16122,sentence : 831,1st,O,CD
16123,sentence : 831,place,O,NN
16124,sentence : 831,today,O,NN
16126,sentence : 831,Yeah,O,NNP
16127,sentence : 831,son,O,NN
16129,sentence : 832,@hdscc,O,NNP
16130,sentence : 832,Yo,O,NNP
16131,sentence : 832,Man,O,NNP
16133,sentence : 832,just,O,RB
16134,sentence : 832,won,O,VBD
16135,sentence : 832,"$1,000",O,CD
16136,sentence : 832,tonight,O,NN
16138,sentence : 832,100%,O,CD
16139,sentence : 832,Bonus,O,NNP
16141,sentence : 832,Bonus,O,NNP
16142,sentence : 832,Code,O,NNP
16144,sentence : 832,win2bet,O,NN
16146,sentence : 832,Fantastic,O,JJ
16147,sentence : 832,Place,O,NN
16148,sentence : 832,to,O,TO
16149,sentence : 832,Play,O,VB
16150,sentence : 832,http://bit.ly/aoDEls?=njq4,O,JJ
16151,sentence : 833,@princessmariam9,O,NNP
16152,sentence : 833,i,O,NN
16153,sentence : 833,know,O,VBP
16155,sentence : 833,i,O,NNS
16156,sentence : 833,need,O,VBP
16157,sentence : 833,to,O,TO
16158,sentence : 833,stop,O,VB
16159,sentence : 833,before,O,IN
16160,sentence : 833,my,O,PRP$
16161,sentence : 833,room,O,NN
16162,sentence : 833,is,O,VBZ
16163,sentence : 833,gonna,O,JJ
16164,sentence : 833,get,O,NN
16165,sentence : 833,filled,O,VBN
16166,sentence : 833,with,O,IN
16167,sentence : 833,water,O,NN
16169,sentence : 834,@BadAssAlexander,O,NN
16170,sentence : 834,*sighs*,O,NN
16171,sentence : 834,Studying,O,VBG
16172,sentence : 834,for,O,IN
16173,sentence : 834,a,O,DT
16174,sentence : 834,exam,O,NN
16175,sentence : 834,coming,O,VBG
16176,sentence : 834,up,O,RP
16177,sentence : 834,soon,O,RB
16179,sentence : 834,*huffs,O,NNS
16180,sentence : 834,before,O,IN
16181,sentence : 834,smiling*,O,NN
16182,sentence : 834,Wanna,O,NNP
16183,sentence : 834,go,O,VBP
16184,sentence : 834,out,O,RP
16185,sentence : 834,tonight,O,RB
16186,sentence : 834,?,O,.
16187,sentence : 834,(,O,(
16188,sentence : 834,LMAO,O,NNP
16189,sentence : 834,I,O,PRP
16190,sentence : 834,honestly,O,RB
16191,sentence : 834,thought,O,VBD
16192,sentence : 834,today,O,NN
16194,sentence : 835,@ImBieberGuy,O,NN
16195,sentence : 835,If,O,IN
16196,sentence : 835,you,O,PRP
16197,sentence : 835,would,O,MD
16198,sentence : 835,die,O,VB
16199,sentence : 835,tomorrow,O,NN
16200,sentence : 835,what,O,WP
16201,sentence : 835,would,O,MD
16202,sentence : 835,you,O,PRP
16203,sentence : 835,do,O,VB
16204,sentence : 835,on,O,IN
16205,sentence : 835,your,O,PRP$
16206,sentence : 835,last,O,JJ
16207,sentence : 835,day,O,NN
16208,sentence : 835,here,O,RB
16209,sentence : 835,on,O,IN
16210,sentence : 835,earth,O,NN
16211,sentence : 835,ahaha,O,NN
16212,sentence : 835,?,O,.
16213,sentence : 835,What,O,WP
16214,sentence : 835,a,O,DT
16215,sentence : 835,dramatic,O,JJ
16216,sentence : 835,question,O,NN
16217,sentence : 835,:p,O,NNP
16218,sentence : 836,RT,O,NNP
16219,sentence : 836,@EckoMMA,O,NN
16221,sentence : 836,CRAZY,O,NNP
16222,sentence : 836,#FF,O,NNP
16223,sentence : 836,DEAL,O,NNP
16225,sentence : 836,We'll,O,NNP
16226,sentence : 836,give,O,VB
16227,sentence : 836,away,O,RB
16228,sentence : 836,50,O,CD
16229,sentence : 836,free,O,JJ
16230,sentence : 836,tees,O,NNS
16231,sentence : 836,to,O,TO
16232,sentence : 836,followers,O,NNS
16233,sentence : 836,if,O,IN
16234,sentence : 836,we,O,PRP
16235,sentence : 836,hit,O,VBP
16236,sentence : 836,10K,O,CD
16237,sentence : 836,followers,O,NNS
16238,sentence : 836,today,O,NN
16240,sentence : 836,You,O,PRP
16241,sentence : 836,must,O,MD
16242,sentence : 836,be,O,VB
16243,sentence : 836,following,O,VBG
16244,sentence : 836,&amp;,O,JJ
16245,sentence : 836,must,O,MD
16246,sentence : 836,RT,O,VB
16248,sentence : 837,Lmao,O,NNP
16250,sentence : 837,I,O,PRP
16251,sentence : 837,have,O,VBP
16252,sentence : 837,a,O,DT
16253,sentence : 837,feeling,O,NN
16254,sentence : 837,Imma,O,NNP
16255,sentence : 837,get,O,NN
16256,sentence : 837,yelled,O,VBN
16257,sentence : 837,at,O,IN
16258,sentence : 837,tomorrow,O,NN
16260,sentence : 837,Big,O,JJ
16261,sentence : 837,time,O,NN
16263,sentence : 837,XD,O,VB
16264,sentence : 837,Ehh,O,NNP
16265,sentence : 837,oh,O,RB
16266,sentence : 837,well,O,RB
16267,sentence : 838,Who,O,WP
16268,sentence : 838,'s,O,VBZ
16269,sentence : 838,going,O,VBG
16270,sentence : 838,to,O,TO
16271,sentence : 838,win,O,VB
16272,sentence : 838,one,O,CD
16273,sentence : 838,of,O,IN
16274,sentence : 838,our,O,PRP$
16275,sentence : 838,travel,O,NN
16276,sentence : 838,mugs,O,NNS
16277,sentence : 838,?,O,.
16278,sentence : 838,There,O,EX
16279,sentence : 838,'s,O,VBZ
16280,sentence : 838,still,O,RB
16281,sentence : 838,time,O,NN
16282,sentence : 838,to,O,TO
16283,sentence : 838,enter,O,VB
16284,sentence : 838,but,O,CC
16285,sentence : 838,now,O,RB
16286,sentence : 838,much,O,JJ
16287,sentence : 838,~,O,NN
16288,sentence : 838,http://ht.ly/2G4tn,O,NN
16289,sentence : 838,#win,O,NNP
16290,sentence : 838,#giveaway,O,RB
16291,sentence : 839,Excited,O,VBD
16292,sentence : 839,to,O,TO
16293,sentence : 839,spend,O,VB
16294,sentence : 839,time,O,NN
16295,sentence : 839,with,O,IN
16296,sentence : 839,my,O,PRP$
16297,sentence : 839,best,O,JJS
16298,sentence : 839,friend,O,NN
16299,sentence : 839,and,O,CC
16300,sentence : 839,relax,O,VB
16301,sentence : 839,this,O,DT
16302,sentence : 839,weekend,O,NN
16304,sentence : 839,Been,O,IN
16305,sentence : 839,a,O,DT
16306,sentence : 839,crazy,O,JJ
16307,sentence : 839,intense,O,NN
16308,sentence : 839,but,O,CC
16309,sentence : 839,GOOD,O,JJ
16310,sentence : 839,week,O,NN
16312,sentence : 840,Posted,O,VBD
16313,sentence : 840,a,O,DT
16314,sentence : 840,new,O,JJ
16315,sentence : 840,blog,O,NN
16316,sentence : 840,today,O,NN
16317,sentence : 840,about,O,IN
16318,sentence : 840,the,O,DT
16319,sentence : 840,new,O,JJ
16320,sentence : 840,Lounge22,B,NNP
16321,sentence : 840,Powered,O,NNP
16322,sentence : 840,by,O,IN
16323,sentence : 840,CORT,B,NNP
16324,sentence : 840,collection,O,NN
16326,sentence : 840,The,O,DT
16327,sentence : 840,furniture,O,NN
16328,sentence : 840,is,O,VBZ
16329,sentence : 840,divine,O,JJ
16331,sentence : 840,http://go.cort.com/5f,O,NN
16332,sentence : 841,@CHAMBERSfever,O,NN
16333,sentence : 841,i,O,NN
16334,sentence : 841,used,O,VBN
16335,sentence : 841,to,O,TO
16336,sentence : 841,have,O,VB
16337,sentence : 841,fishes,O,NNS
16338,sentence : 841,but,O,CC
16339,sentence : 841,they,O,PRP
16340,sentence : 841,lived,O,VBD
16341,sentence : 841,like,O,IN
16342,sentence : 841,5,O,CD
16343,sentence : 841,days,O,NNS
16344,sentence : 841,what,O,WP
16345,sentence : 841,pet,O,NN
16346,sentence : 841,would,O,MD
16347,sentence : 841,you,O,PRP
16348,sentence : 841,like,O,IN
16349,sentence : 841,to,O,TO
16350,sentence : 841,have,O,VB
16351,sentence : 841,?,O,.
16352,sentence : 841,i'm,O,VB
16353,sentence : 841,deeply,O,NN
